נתיב,תפקיד משוער לפי קבוצה ותוכן,בתים,מזהה Git,SHA256,סוג,כיסוי,מחלקות ופעולות שחולצו,תלויות שחולצו
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/Team.pulldown/Select Last Edited By Me In Current View.pushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,703,538b0318fe724cd93547e0e4488a0f4f47441d71,5cacd02b04e99c5185f0d251997c7b2c6588ba56266e218eb5cc1e3e523edd19,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/Team.pulldown/Select Last Edited By Me In Current View.pushbutton/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,308,bc8e1f806b2b991efc875e77ce6279821e6bc444,f23b931dce3b642f774f4a899428e0b4153acc9b7ea70bd194e28a4384223673,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/Team.pulldown/Select Last Edited By Me In Current View.pushbutton/script.py,קוד הפקודה או הדוגמה Select Last Edited By Me In Current View.pushbutton,1161,b1dfa679e9239cfc666850244b80d3900513a005,9d8d52cb7407b59459849465ff75e022aebc0bbe72c674522450e0460854f19d,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,pyrevit; pyrevit.framework
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/Team.pulldown/Select Owned By Me In Current View.pushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",3381,2b6108769edb8ef4ae42bc257dae0f17281172c7,2cdca5831dbda8c92039c0266adf367108a8a6402b30933ea5832f98abe75dc4,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/Team.pulldown/Select Owned By Me In Current View.pushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,703,538b0318fe724cd93547e0e4488a0f4f47441d71,5cacd02b04e99c5185f0d251997c7b2c6588ba56266e218eb5cc1e3e523edd19,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/Team.pulldown/Select Owned By Me In Current View.pushbutton/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,308,bc8e1f806b2b991efc875e77ce6279821e6bc444,f23b931dce3b642f774f4a899428e0b4153acc9b7ea70bd194e28a4384223673,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/Team.pulldown/Select Owned By Me In Current View.pushbutton/script.py,קוד הפקודה או הדוגמה Select Owned By Me In Current View.pushbutton,1187,8ed5f72a6e3b3f79b369511e84b494ee5faf3143,ba0283109b45f66fe4f17e25eca9cc34c44174ec2f10b936f101485b51054043,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,pyrevit; pyrevit.framework
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/Team.pulldown/Who Did That.pushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",868,5252808b078ea16d9b3208ba0f1da8a28742ec01,9b865ed2c9a274a76bdf197e8b9d1a2f61cdaaeff63db4c5eaa9bf419716850f,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/Team.pulldown/Who Did That.pushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,2134,2bdeed4f299dbe504e7ad3cfc2f23ee5bef88a47,e4b000cdce38d18de9200d3679ae1fc9555a9f248111f85f49857a86bc984f16,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/Team.pulldown/Who Did That.pushbutton/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,3445,7490e87aaba74141f4ae3f21e65535d7a1614aa2,4ce3420d9bd0c48601bfae4e9cd7460560704797e096414787472066271495d7,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/Team.pulldown/Who Did That.pushbutton/script.py,קוד הפקודה או הדוגמה Who Did That.pushbutton,3352,1e0d27da5b1d3e7b9548257c6ce60c787f71a536,d7f54dbb4fba39855aabb5b42a482ac6cae6236f4a55661cd49506df4582d443,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,who_reloaded_keynotes; who_created_selection; who_created_activeview,pyrevit
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/Team.pulldown/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",134,d6e0b6515d81cc2bb9c18b5c2e0cdb258f1c6def,57d6d5ae0f72a40cb9aaf1e353a5138ce6dbfdd6919d03196c5b405e06a27f19,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/Team.pulldown/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,1601,78f911344e4cf552025ff559698a5c266fd19e1d,0c496e1ecc02bac223d9f8aa655b1f46ed9ab493cce9246d70303d9eaf3accc9,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/Team.pulldown/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,1929,7d75b40821877dfb4dc03924be09f85fb20862d3,9dd0136786dceffad32399fc19e9eb60f15dd487411da72f95bf1b8a98cd7ffd,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Project.panel/ptools2.stack/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",54,9de1fdc0b2d6283fe6ad1d022d9948f2c9622cd0,c76d2d9d590c52193e18856fbf691d3162fa9e79872548e9b140e5f569f4034d,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick Detail Elements.pushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",1026,9095dbdb2814c1671acacbaa0bdcf41803e7265e,f418a07dd0a565171858f08b20f77e540748bc63d4fc79662af4f5d0538bed7a,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick Detail Elements.pushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,1609,c98a89e8309acba89d1caa644b4e8d33a6046918,6f68f793cebce550b008ac8a9cb017ad189720f1772e6ab499f24cad4510376e,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick Detail Elements.pushbutton/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,2188,edf04ffb930e591f0f256c03e8d2defa6b6a003b,15b4ac7acd40bdcb3e6d4500281e2210f06403909e33b7ce2be7b663b8e5345d,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick Detail Elements.pushbutton/script.py,קוד הפקודה או הדוגמה Pick Detail Elements.pushbutton,1003,06f6869371275a5a8a9f42b982ffe5141bae48aa,384bc0b9b90b3d7c89f60a8fd9486ef5e7b784dcacc8d12ece6d56fffbee414f,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,MassSelectionFilter; AllowElement; AllowReference,pyrevit
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick Elements by Parametervalue.pushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",2164,7d60e8afbb6469e4de160f3ecb1a2acea52b6799,0bdc3b2e1abb621d07227a70a54cfd656ff51e0e3b224f509cc6c965d655a1eb,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick Elements by Parametervalue.pushbutton/script.py,קוד הפקודה או הדוגמה Pick Elements by Parametervalue.pushbutton,2186,28a0fe7cf4ceb82506010bba366f30ba6c2b2866,6307c0bc476a7d0af496cf531f0d92f1e595af76eee2b5a059df23a0f76aed24,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,ParamValueSelectionFilter; main; __init__; AllowElement; AllowReference,pyrevit
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick Model Elements.pushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",982,8fc0c9d0b5d1793fd442687d9f7e846068c69031,b6f81db7936056813859d7eab45591d6e8a773f73d059037b5fb9a902050fd91,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick Model Elements.pushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,1043,f93e9405962a969a14c906c2a62ccfda7efa8088,16b7b64561842e471b1cdbddc0365db9da6abe00041b53e444b30afb813fb190,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick Model Elements.pushbutton/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,845,7b2710d8f2736940c51d1681d5d7ae8037e9e60c,a37484cd425c0ac0e83af2b15be40d67237c3d927a1be0ac7513c87f2cc5f6ba,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick Model Elements.pushbutton/script.py,קוד הפקודה או הדוגמה Pick Model Elements.pushbutton,804,27554e0fe47993610be9be74417b2d70eb07c3ba,2c0e1ff0b1f566e9f876765aef4fe20b478b84ed7512742e5175d27a00eb8f55,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,MassSelectionFilter; AllowElement; AllowReference,pyrevit; pyrevit.framework
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick.pushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",1575,4f547ed26d3ea4bd339ea71bcbe6b56dd9ecd584,f17fd6f5e1f8869eaff1eaf370ff20a0b59b511e84130b803e639f480116d486,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick.pushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,3542,4567d03a6920390950d0d26581884deb7e07f703,d7141a309af9b53ab5c478819eb290b6f884a1f16c0c0d5df80a4538404b2a10,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick.pushbutton/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,1488,6b7d6a3df255ab2e96d42a8f8be35d020b39bee2,6b5d5b525ebea9c2d8efe01d93744e3702f10004ee6bc385598e76e24504764f,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick.pushbutton/pick_config.py,"פקודות משתמש, חלונות, אייקונים ודוגמאות בתוך Revit",3010,d0ed90b6581f86c970edf1ae608ef66ef84a93cc,b541535e76da6419b5e187be5e73c37e9e2196cb8f97198b468c174b65fc673a,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,FSCategoryItem; load_configs; save_configs; reset_defaults; configure_fscats,pyrevit
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/Pick.pushbutton/script.py,קוד הפקודה או הדוגמה Pick.pushbutton,2197,24726c7f356ede7ed84ea7b41e5781ad7c42b3aa,74a2f7a29606dd6292dc3cb826d00f77b490ed6a064c6b3d7896d9185705c436,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,PickByCategorySelectionFilter; pick_by_category; __init__; AllowElement; AllowReference,collections; pick_config; pyrevit
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",247,a1f127003032d3615c3ccbd6ba27324f415312e1,cb7f70b3b6cf3a3ab817bff59cc6a6b7f3a932e880830feec587a8776072c37d,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,3542,4567d03a6920390950d0d26581884deb7e07f703,d7141a309af9b53ab5c478819eb290b6f884a1f16c0c0d5df80a4538404b2a10,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Pick.splitpushbutton/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,1488,6b7d6a3df255ab2e96d42a8f8be35d020b39bee2,6b5d5b525ebea9c2d8efe01d93744e3702f10004ee6bc385598e76e24504764f,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Set Workset.pushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",2065,2d77dcd2e0958145ec45159041c586a7a2e061a9,85368bd4e70d5972cdc8cd7b1c8902e6e5b8a57e5d87239e053069e3f0386054,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Set Workset.pushbutton/config.py,"פקודות משתמש, חלונות, אייקונים ודוגמאות בתוך Revit",1741,d39a7e347cdb3d1825a28bba42c3751326477a13,e47297a5d5481640225b817078828304fee345bb0eb35732f5e3e490f63c9e83,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,MyOption; name,pyrevit
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Set Workset.pushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,979,b6cd5b875898de1d411cfbbd31f5da12000c9200,52965e3701348f03272420e73a19fc783c7ab1577067dff782caec1d783104b5,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Set Workset.pushbutton/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,429,e2c392cc0afeaf3e7e329f7d6bf0d4261edc9e9f,4e28ae7a00b53cdc63d0f2f2e5493c8e10256c90a186f154eba40adeef6d5db0,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/Set Workset.pushbutton/script.py,קוד הפקודה או הדוגמה Set Workset.pushbutton,4003,91947adec8a13c5079485aa22927c6da8d06146d,290bc7ab01c64db9013508eb31970f798e42f84b179db3c88558e13caf61ccbb,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,pyrevit; pyrevit.framework
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",225,e224af719d8733f44df13e0ac769fddcfb65fea8,8c8ab3f501e5f2e265c80488693df661e4a36c3c16dfff6e7a7e252c230ca3d4,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/mema.stack/MAppend.pushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",2249,62b6c8e11d90d574f5e5b8365d186de9bcbb4dd1,286d4693b79f9ced7ec8c515a0c66358bccdaa128e583bb4267b366783c61e6a,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/mema.stack/MAppend.pushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,499,292c89ce86cdd33104f4505c827a09ce89150e98,dccd90cbc6f5cf101e74d39d7a1a5604e42dbf6c1686a4e3ca91eff4c9e71331,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/mema.stack/MAppend.pushbutton/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,356,5f8116d4e4fd13d16f14f989a79a83de62bcebe1,9ab18f1bb29f30b4cf39ed0ada9d080f9498ca167adbdfb6054fc311206bd37e,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/mema.stack/MAppend.pushbutton/script.py,קוד הפקודה או הדוגמה MAppend.pushbutton,591,9a4f4d5011fefb407fd5502f12fca42dba84e3c0,720932048487ca83fd66b48a87c2b01fca45bde7ef026e976a44a3d88691a8ea,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,pickle; pyrevit; pyrevit.compat
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/mema.stack/MRead.pushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",2141,1953935a5124379239bf8f5250ebe13b066c868c,26437d35358a13e9f6f57c7fd39b2b38d35071e704f834805f221195fc8a3d0e,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/mema.stack/MRead.pushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,2314,fb22fe775b4f7b34368dc6ba54f74d538e64b33e,486646d523966b776f2d8424af7f72f52d2812ee226ca90f8f19ddb774ab1646,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/mema.stack/MRead.pushbutton/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,3497,9408bdfff6acfb166478fa0d2be0c512affb94c3,376f88227dd8b83c4963131335b484657e116c7716af84ab4fabd62289ecfe69,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/mema.stack/MRead.pushbutton/script.py,קוד הפקודה או הדוגמה MRead.pushbutton,639,1af4e19c1fbecf28aedad660ec1f76b4a840b7d3,830684263fdc058466a9d2b878d7fcd2f86e742a8228e28ff654c1c91eaf4ef2,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,pickle; pyrevit; pyrevit.compat
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/mema.stack/MWrite.pushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",2355,ff611656c9b39a96a62ab2f4d5ce2329f9637424,a1637de1c94c12b71e8cdb05794fe5b2101bd621b29d34fc2fdd200fc4585b5c,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/mema.stack/MWrite.pushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,2072,de0d3ba552a4dbe25dbafef254ff2eac582e15d5,3d9cf76aa8c54b3b84da85851ab288ac6b4ab2325d31b85234fba6197dbf8ada,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/mema.stack/MWrite.pushbutton/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,3070,22fe8ef21aee915764758423997b5192323c8e53,3dbb9d21afeb609be9d6f84ee32acf8989df7b8b916c1359b44b712ec88910fc,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/mema.stack/MWrite.pushbutton/script.py,קוד הפקודה או הדוגמה MWrite.pushbutton,412,2c8aa51efa7c779f22f974bef74165257bd5c759,599d65231488a2e6ddc8cae23c9a3b8025f68c590a4d31762eaf1bb497ec15e2,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,pickle; pyrevit; pyrevit.compat
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/mema.stack/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",40,e604f3d2bde21d384cef2fa9bdf096b093732c2b,ccceba7422fa7fbf14605ed08026f6550e88f41f564465b9893a8d0c73b740ff,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/memo.stack/Copy State.pushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",2339,1af899e7b8c063f80f140f5df16df6f14c91586c,2f0971ba2720d0d68a80ccd6fd11a6a821b3e99cd364b61c889a3077bd5ce07c,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/memo.stack/Copy State.pushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,968,b93d86fbc5747cbe931af95d7723a4c3fca88d30,e3a63728390fbcd1ec3438bfe01d740dc6c8b3d824440e8c97acf14e743089da,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/memo.stack/Copy State.pushbutton/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,411,b43ceaeeee8ae51c3a2eed69ee61d19fe5f734bb,296c62942a80da3badabc9776d3ea24a8ebaa6cd3602285e22b1e5e59664879a,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/memo.stack/Copy State.pushbutton/script.py,קוד הפקודה או הדוגמה Copy State.pushbutton,944,3cf816c4dc6261438265bc553998fe4f130dce2f,169785c93d32133518f3dd2852917a66b89fcab5ab1db1e3fa30479806e702c0,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,copypastestate; pyrevit
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/memo.stack/Memory.pulldown/MClear.pushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",2109,16994746fc174c4ca527138f94ec0f2a25bdd4cf,d5a4d00ee48c8bbfbf3f0a00b2f339507f1e155860c405de778715595801b052,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/memo.stack/Memory.pulldown/MClear.pushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,2252,8f2e29ae8256032f078204d38c2dd80e59d668f8,66963d286aab9d5eadbf318283a8fed45bfc8262482b1e2af79d7aef48ffa1e0,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/memo.stack/Memory.pulldown/MClear.pushbutton/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,3500,3e0d5385d62037550657ab9f07487ea88c40549c,53cac496d01c420957fa9af7370c8c732d1fb4fda44cb8004b351a8f6387ab15,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/memo.stack/Memory.pulldown/MClear.pushbutton/script.py,קוד הפקודה או הדוגמה MClear.pushbutton,217,66649ab8eea1e2ccb94b2fed2e8b9b20177c2814,7fafde2441933c11d411ae24f8d9d5d52c2edd9c90688ad3eb255c321e0e3583,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,os; os.path; pickle; pyrevit
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/memo.stack/Memory.pulldown/MDeduct.pushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",2341,7b6d324e69ea2fee911852069049a38669d50cd7,312087471a88104452b26f591c65227e370addfae0b083db4696516b43b5da1b,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/memo.stack/Memory.pulldown/MDeduct.pushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,1943,d5c1845bfdb04581a0b2e7c157396ab80bf2d994,99bf610d4367b04a54a65a7b3e636a4f9ad6fb84d26369b786c9e5801aa6c1b5,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/memo.stack/Memory.pulldown/MDeduct.pushbutton/icon.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,3061,f990fb119dad26b5d380aba2eed0f6c8b5d33a05,60623a1873d5c1b92b1154b3ac82ed89a5966b0ad9d3da3a003234c66c85fb4b,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/memo.stack/Memory.pulldown/MDeduct.pushbutton/script.py,קוד הפקודה או הדוגמה MDeduct.pushbutton,650,4876873180428ed74f38b0fe0f666090a8fd754a,305d15bddccb67be35126b7123e957a28405375f78fad6dd896db0ee35bafabc,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,os; os.path; pickle; pyrevit; pyrevit.compat
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/memo.stack/Memory.pulldown/Next.pushbutton/bundle.yaml,"הגדרת שם, סדר, תנאים ושפות של פקודת Revit",1049,608732b04fca7689f88d12a0bac6b3e48558e397,98772bace28606af0e1c3ebb735e7fec46703078425fd44ab9a082161e2a9a56,text,קריאה מכנית של טקסט; ניתוח עומק אינו מוכח לכל קובץ,,
extensions/pyRevitTools.extension/pyRevit.tab/Selection.panel/memo.stack/Memory.pulldown/Next.pushbutton/icon.dark.png,נכס חזותי: אייקון או תמונה; משמעות חזותית לא נבדקה לכל פריט,2202,8af2e2548e90f206b70eb7319f930c0ce526175b,13e41ff5fd17618fe1e02a656ba39c2e6f5774821394d002d214bd54c9f80ed0,binary,מלאי וחתימה; תוכן בינרי לא נותח במלואו,,
